timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743584341;0,155025|-0,142455|10,028712;-0,001198|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584341;0,149638|-0,139462|10,032902;0,000533|0,000533|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584341;0,146645|-0,131681|10,037690;0,000000|0,000266|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584341;0,138864|-0,140659|10,031106;0,000000|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584341;0,149638|-0,140659|10,040085;-0,000399|-0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,147243|-0,144251|10,034100;-0,000399|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,150236|-0,138864|10,031705;-0,000399|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,144251|-0,140659|10,031705;0,000000|-0,000932|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,148441|-0,143652|10,043676;0,000000|-0,000666|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,141258|-0,137667|10,017939;0,000799|-0,001065|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,144849|-0,146046|10,026318;-0,000133|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,149638|-0,145448|10,027515;0,000000|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,143054|-0,137667|10,034698;-0,000266|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,150835|-0,150236|10,047866;0,000266|0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584342;0,154426|-0,146046|10,036493;-0,000266|0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,158017|-0,135871|10,038888;0,000000|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,152630|-0,136469|10,035296;0,000266|-0,000799|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,152630|-0,132878|10,032902;-0,000932|-0,000799|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,154426|-0,137667|10,042479;0,000000|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,155623|-0,147842|10,035894;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,151433|-0,147842|10,043676;0,000266|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,156820|-0,135871|10,041282;0,000533|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,147243|-0,143652|10,031705;0,000133|0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,155623|-0,140061|10,041282;0,000399|0,000133|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584343;0,145448|-0,149039|10,036493;0,000133|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,158017|-0,143054|10,037690;0,000666|0,000799|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,147842|-0,136469|10,026917;-0,000266|0,000533|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,138864|-0,136469|10,029311;0,000533|0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,153229|-0,134674|10,032902;0,000000|-0,000932|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,149638|-0,138265|10,028712;0,000133|0,000399|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,153229|-0,140061|10,025121;0,000133|0,001198|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,149638|-0,142455|10,037092;-0,000133|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584344;0,152630|-0,138265|10,030508;0,000133|0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,425948;74,000000;
1743584344;0,161609|-0,195127|10,035894;0,000799|0,000533|-0,019441;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,580108;74,000000;
1743584344;0,234632|-0,240019|10,052654;-0,002397|0,000666|-0,142479;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,227012;74,000000;
1743584345;0,054468|-0,009577|10,051457;0,001864|-0,000666|-0,172706;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,076614|-0,091578|10,058640;0,000000|0,000799|-0,014115;-0,000000|0,000000|0,000000;0,000000|0,000000|0,450832;74,000000;
1743584345;0,110732|-0,080206|10,040683;-0,001065|0,000133|0,022903;-0,000000|0,000000|0,000000;0,000000|0,000000|0,550290;74,000000;
1743584345;0,039504|-0,168791|10,056844;-0,003462|0,000932|0,102665;-0,000000|0,000000|0,000000;0,000000|0,000000|0,207140;74,000000;
1743584345;0,232238|-0,237625|10,050260;0,001864|-0,000266|0,221974;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,293290|-0,219069|10,000581;0,001864|-0,000666|0,045673;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,128688|-0,144251|10,046070;0,000266|0,000533|-0,011984;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,161609|-0,135871|10,035296;0,000799|-0,000266|0,004394;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,150236|-0,129287|10,037690;-0,000399|-0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584345;0,149039|-0,148441|10,043077;0,000533|-0,000799|0,000266;0,044405|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,155025|-0,147243|10,028113;0,000133|-0,000533|0,000266;0,252965|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,168791|0,077213|10,062231;0,001864|-0,000799|0,023170;0,549178|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,113725|0,169390|10,066421;0,003728|-0,000932|0,004128;0,560781|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,138265|0,191536|10,031106;0,002929|0,001065|0,007590;0,549178|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,122104|0,201711|10,027515;0,003329|0,002929|0,011984;0,221592|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,113126|0,043694|10,044274;-0,000133|0,001198|0,003329;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,086191|-0,219069|9,998186;0,009854|-0,014781|-0,042477;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;-0,008978|-1,127669|10,056246;0,004394|0,003862|-0,020240;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,085593|-0,304064|10,059238;0,001864|0,002796|-0,002663;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584346;0,078410|-0,039504|10,024523;0,000666|0,002264|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584347;0,105345|-0,149039|10,050260;-0,001465|0,001465|-0,002397;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,008204;74,000000;
1743584347;0,135272|-0,148441|10,025720;0,000399|0,000399|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,197175;74,000000;
1743584347;0,163404|-0,161010|10,050858;-0,000932|0,000799|-0,009321;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,052961;74,000000;
1743584347;0,101754|-0,009577|10,036493;-0,001065|0,000666|-0,015180;0,073413|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584347;0,154426|-0,059855|10,045471;0,000533|0,000266|-0,004794;0,166241|0,000000|0,000000;0,000000|0,000000|-0,231985;74,000000;
1743584347;0,153827|0,090381|10,022727;0,003196|0,001332|-0,039947;0,166241|0,000000|0,000000;0,000000|0,000000|-0,386165;74,000000;
1743584347;0,192135|-0,120907|10,029311;-0,002796|0,000533|-0,109056;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,263860;74,000000;
1743584347;0,197522|-0,087987|10,045471;0,000932|0,000533|-0,167113;0,166241|0,000000|0,000000;0,000000|0,000000|-0,291680;74,000000;
1743584347;0,151433|-0,132878|10,047866;0,002264|0,001598|-0,200003;0,166241|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584347;0,169390|-0,093374|9,994595;0,002929|0,002663|-0,184158;0,166241|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,141856|0,136469|10,045471;-0,004927|-0,000666|-0,155262;0,166241|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,202310|-0,015562|10,010158;0,007057|0,000666|-0,111986;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,171784|0,117914|9,999982;-0,002530|0,000533|-0,079629;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,175974|-0,035913|10,007763;0,000799|0,000932|-0,031692;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,182558|0,122703|10,030508;0,007457|0,000133|-0,003862;0,247465|0,000000|0,000000;0,000000|0,000000|0,381211;74,000000;
1743584348;0,125696|0,056264|10,029909;0,004394|-0,001332|0,058057;0,230060|0,000000|0,000000;0,000000|0,000000|0,127573;74,000000;
1743584348;0,047285|-0,053271|10,032902;0,002131|-0,000932|0,146074;0,201051|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,152032|-0,175375|10,113707;0,000266|0,001731|0,143145;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584348;0,141856|-0,164003|10,072407;0,001731|0,001864|0,103331;0,154637|0,000000|0,000000;0,000000|0,000000|0,490615;74,000000;
1743584348;0,139462|-0,205303|10,040085;0,005859|0,000399|0,084555;0,148836|0,000000|0,000000;0,000000|0,000000|0,505534;74,000000;
1743584349;0,090980|-0,390853|10,028113;-0,003995|0,000533|0,219178;0,131431|0,000000|0,000000;0,000000|0,000000|0,087790;74,000000;
1743584349;0,119112|-0,559645|10,074202;-0,004794|-0,000799|0,269911;0,114025|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,138864|-0,263961|10,036493;-0,000666|0,001065|0,163119;0,114025|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,132878|0,048483|10,059836;0,001465|-0,001198|0,108923;0,131431|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,154426|0,151433|9,989806;0,002530|0,000666|0,074702;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,146645|-0,011971|10,066421;-0,005593|-0,000399|0,039947;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,135871|0,077812|10,052654;0,003196|-0,001731|0,018509;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,128688|0,073622|10,015544;-0,005326|-0,000932|0,001465;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,128090|-0,053870|10,024523;0,001332|0,003196|0,002796;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584349;0,034117|-0,199916|10,045471;-0,000266|0,002397|0,001065;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,147842|0,034117|9,971849;-0,003196|0,000000|-0,012916;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,048483|-0,156820|9,963470;-0,004927|-0,000266|-0,007191;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,164003|-0,208894|10,060435;0,008123|0,006392|-0,001864;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,159214|-0,079607|10,117298;-0,002663|-0,004661|-0,008655;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,095170|-0,131083|10,022727;-0,003063|-0,000266|-0,006924;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,164601|-0,189740|10,117896;0,003595|0,001997|-0,002929;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,171784|-0,024541|10,026318;-0,004394|0,000533|0,006924;0,137232|0,000000|0,000000;0,000000|0,000000|0,281734;74,000000;
1743584350;0,011971|-0,232238|9,972448;-0,012517|-0,000266|0,036086;0,143034|0,000000|0,000000;0,000000|0,000000|0,008224;74,000000;
1743584350;0,085593|-0,447117|10,075997;0,007989|0,001598|0,085221;0,195250|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584350;0,132280|-0,191536|10,023325;-0,001065|0,001864|0,035686;0,201051|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,140061|-0,193332|10,056844;0,000533|0,000266|0,033023;0,201051|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,174777|-0,219069|10,050858;-0,008655|0,001065|0,009721;0,201051|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,154426|-0,112527|10,004770;0,002530|0,001198|0,008922;0,212655|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,144849|-0,122104|10,044274;0,001332|-0,000666|-0,018376;0,462152|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,130484|0,137068|10,053851;0,002929|0,000799|0,001997;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,140659|0,210690|10,034698;0,001332|0,000266|-0,000799;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,124498|0,238223|10,050858;-0,000666|-0,000932|-0,003196;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,183755|0,243610|9,901221;-0,005326|-0,000799|-0,001864;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,165798|0,267552|9,957484;-0,001997|0,003063|0,000932;0,479557|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584351;0,213084|0,231639|10,011952;0,004661|0,000133|0,001198;0,467953|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;-0,061651|0,135871|9,981427;-0,002264|-0,005193|-0,008256;0,444746|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,044293|0,238822|9,914988;-0,007723|-0,000799|-0,005992;0,127473|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,083199|-0,390853|9,936536;-0,006125|0,007324|0,001598;0,088256|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,065841|-0,509366|10,085574;0,001198|-0,000133|0,001465;0,241663|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,296282|-0,267552|10,182540;0,014248|0,002929|-0,003728;0,111786|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,195726|-0,195726|10,001778;0,001864|-0,005060|-0,002796;0,080413|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,236427|-0,263961|9,983821;0,001065|-0,003329|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,079009|-0,789488|10,070611;-0,017177|-0,002929|-0,018775;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,142455|-1,022324|10,010756;0,004527|-0,000266|-0,013449;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584352;0,105943|-0,818817|10,023924;0,005726|-0,000266|-0,013449;0,119827|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,105943|-0,074819|10,068815;0,003728|0,000000|0,012384;0,205905|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,082001|0,221464|10,024523;0,004261|0,000133|-0,006791;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,119710|0,232238|10,049063;-0,000799|0,000666|-0,001065;0,237278|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,138864|0,193332|10,089765;-0,001332|-0,001332|-0,002929;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,135272|0,158616|10,041282;0,005992|-0,002663|-0,007590;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,143652|0,304662|9,964667;0,003462|0,000000|-0,002397;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,028730|0,092775|10,104728;0,000666|-0,002530|-0,000399;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,330998|0,174777|9,814431;0,005193|0,009854|0,006258;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,351349|0,166996|9,818023;-0,000932|0,009454|0,011052;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584353;0,410007|0,129885|10,040085;0,007723|0,002264|0,011318;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;-0,001197|0,188543|9,941922;-0,004527|-0,015446|-0,010120;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,175974|0,875081|9,910798;-0,141813|-0,023968|0,006258;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,086191|0,017957|10,096349;-0,220510|-0,066180|-0,004794;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,482432|-0,195726|10,035894;-0,329832|-0,062984|0,000000;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;-0,314838|-0,746991|9,333796;-0,451805|-0,074302|-0,064582;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;1,706467|-4,970363|12,509704;0,077631|0,356065|0,043676;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;2,158971|-10,008960|11,663952;-0,447677|-0,009721|-0,149670;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,883460|2,376245|8,512584;-0,079362|-0,174837|-0,203732;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,076614|-1,870470|11,516110;0,027830|-0,160189|-0,175902;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;-0,685340|-1,274912|8,744822;0,387357|-0,045806|-0,108257;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584354;0,294487|-0,796671|9,973645;0,220510|-0,007590|0,006658;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584355;0,211288|0,446519|8,409035;-0,026498|0,031958|0,014647;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584355;0,200514|0,201113|9,680954;0,010120|0,001465|0,004794;0,229435|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584355;0,141258|-0,017957|9,714473;0,017044|0,005060|0,001198;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584355;0,080206|-0,048483|9,970055;0,027697|-0,005593|-0,002796;0,450548|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584355;0,160412|0,259771|10,141838;0,012517|0,000666|0,004527;0,456350|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
